ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
3,"Native American",2019,"2019",38835,12834,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2019,"2019",30729,8066,"Halifax County, NC","05000US37083","halifax-county-nc"
3,"Native American",2019,"2019",48750,20135,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2019,"2019",33125,13902,"Hertford County, NC","05000US37091","hertford-county-nc"
3,"Native American",2019,"2019",34046,7626,"Hoke County, NC","05000US37093","hoke-county-nc"
3,"Native American",2019,"2019",50000,37225,"Iredell County, NC","05000US37097","iredell-county-nc"
3,"Native American",2019,"2019",46114,9883,"Jackson County, NC","05000US37099","jackson-county-nc"
3,"Native American",2019,"2019",13382,8436,"Jones County, NC","05000US37103","jones-county-nc"
3,"Native American",2019,"2019",43553,29205.000000000004,"Lincoln County, NC","05000US37109","lincoln-county-nc"
3,"Native American",2019,"2019",60866,10165,"Macon County, NC","05000US37113","macon-county-nc"
3,"Native American",2019,"2019",48690,17829,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
3,"Native American",2019,"2019",85000,73475,"Montgomery County, NC","05000US37123","montgomery-county-nc"
3,"Native American",2019,"2019",51875,45743,"Moore County, NC","05000US37125","moore-county-nc"
3,"Native American",2019,"2019",32241,20912,"Nash County, NC","05000US37127","nash-county-nc"
3,"Native American",2019,"2019",37974,10483,"Onslow County, NC","05000US37133","onslow-county-nc"
3,"Native American",2019,"2019",52188,51252,"Orange County, NC","05000US37135","orange-county-nc"
3,"Native American",2019,"2019",26250,6836,"Pamlico County, NC","05000US37137","pamlico-county-nc"
3,"Native American",2019,"2019",50781,17067,"Pender County, NC","05000US37141","pender-county-nc"
3,"Native American",2019,"2019",26982,11698,"Richmond County, NC","05000US37153","richmond-county-nc"
3,"Native American",2019,"2019",33968,2105,"Robeson County, NC","05000US37155","robeson-county-nc"
3,"Native American",2019,"2019",42593,8273,"Rockingham County, NC","05000US37157","rockingham-county-nc"
3,"Native American",2019,"2019",48080,19969,"Rowan County, NC","05000US37159","rowan-county-nc"
3,"Native American",2019,"2019",47152,23682,"Rutherford County, NC","05000US37161","rutherford-county-nc"
3,"Native American",2019,"2019",40833,11670,"Sampson County, NC","05000US37163","sampson-county-nc"
3,"Native American",2019,"2019",43942,8956,"Scotland County, NC","05000US37165","scotland-county-nc"
3,"Native American",2019,"2019",90026,30678,"Stanly County, NC","05000US37167","stanly-county-nc"
3,"Native American",2019,"2019",48362,18446,"Stokes County, NC","05000US37169","stokes-county-nc"
3,"Native American",2019,"2019",42873,6286,"Swain County, NC","05000US37173","swain-county-nc"
3,"Native American",2019,"2019",88214,22119,"Transylvania County, NC","05000US37175","transylvania-county-nc"
3,"Native American",2019,"2019",76938,4575,"Union County, NC","05000US37179","union-county-nc"
3,"Native American",2019,"2019",69028,25346,"Wake County, NC","05000US37183","wake-county-nc"
3,"Native American",2019,"2019",29792,9940,"Warren County, NC","05000US37185","warren-county-nc"
3,"Native American",2019,"2019",52083,21472,"Wayne County, NC","05000US37191","wayne-county-nc"
3,"Native American",2019,"2019",39940,22558,"Yadkin County, NC","05000US37197","yadkin-county-nc"
4,"Asian",2019,"2019",62885,30890.000000000004,"Alamance County, NC","05000US37001","alamance-county-nc"
4,"Asian",2019,"2019",68170,32155.000000000004,"Alexander County, NC","05000US37003","alexander-county-nc"
4,"Asian",2019,"2019",49000,6948,"Anson County, NC","05000US37007","anson-county-nc"
4,"Asian",2019,"2019",97986,56050.99999999999,"Bertie County, NC","05000US37015","bertie-county-nc"
4,"Asian",2019,"2019",67031,33021,"Brunswick County, NC","05000US37019","brunswick-county-nc"
4,"Asian",2019,"2019",62656,21501,"Buncombe County, NC","05000US37021","buncombe-county-nc"
4,"Asian",2019,"2019",53861,6982.000000000001,"Burke County, NC","05000US37023","burke-county-nc"
4,"Asian",2019,"2019",132703,14122,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
4,"Asian",2019,"2019",81818,24231,"Caldwell County, NC","05000US37027","caldwell-county-nc"
4,"Asian",2019,"2019",89375,4715,"Carteret County, NC","05000US37031","carteret-county-nc"
4,"Asian",2019,"2019",67176,14570,"Catawba County, NC","05000US37035","catawba-county-nc"
4,"Asian",2019,"2019",132727,28129.999999999996,"Chatham County, NC","05000US37037","chatham-county-nc"
4,"Asian",2019,"2019",65662,26477,"Cherokee County, NC","05000US37039","cherokee-county-nc"
4,"Asian",2019,"2019",51528,40624,"Cleveland County, NC","05000US37045","cleveland-county-nc"
4,"Asian",2019,"2019",32445,9322,"Craven County, NC","05000US37049","craven-county-nc"
4,"Asian",2019,"2019",50369,3425.0000000000005,"Cumberland County, NC","05000US37051","cumberland-county-nc"
4,"Asian",2019,"2019",106111,79268,"Currituck County, NC","05000US37053","currituck-county-nc"
4,"Asian",2019,"2019",65093,26753,"Davidson County, NC","05000US37057","davidson-county-nc"
4,"Asian",2019,"2019",78000,57744,"Duplin County, NC","05000US37061","duplin-county-nc"
4,"Asian",2019,"2019",76616,13319,"Durham County, NC","05000US37063","durham-county-nc"
4,"Asian",2019,"2019",80888,9192,"Forsyth County, NC","05000US37067","forsyth-county-nc"
4,"Asian",2019,"2019",76738,25114,"Gaston County, NC","05000US37071","gaston-county-nc"
4,"Asian",2019,"2019",84091,66176,"Granville County, NC","05000US37077","granville-county-nc"
4,"Asian",2019,"2019",63587,7009.999999999999,"Guilford County, NC","05000US37081","guilford-county-nc"
4,"Asian",2019,"2019",86667,69802,"Halifax County, NC","05000US37083","halifax-county-nc"
4,"Asian",2019,"2019",81711,9394,"Harnett County, NC","05000US37085","harnett-county-nc"
4,"Asian",2019,"2019",16293,11013,"Haywood County, NC","05000US37087","haywood-county-nc"
4,"Asian",2019,"2019",85781,29381,"Hoke County, NC","05000US37093","hoke-county-nc"
4,"Asian",2019,"2019",86161,32274,"Iredell County, NC","05000US37097","iredell-county-nc"
4,"Asian",2019,"2019",2499,,"Jackson County, NC","05000US37099","jackson-county-nc"
4,"Asian",2019,"2019",67264,17756,"Johnston County, NC","05000US37101","johnston-county-nc"
4,"Asian",2019,"2019",64153,9426,"Lee County, NC","05000US37105","lee-county-nc"
4,"Asian",2019,"2019",16733,8580,"Lenoir County, NC","05000US37107","lenoir-county-nc"
4,"Asian",2019,"2019",97885,30726,"Martin County, NC","05000US37117","martin-county-nc"
4,"Asian",2019,"2019",86943,3288,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
4,"Asian",2019,"2019",63264,54405,"Montgomery County, NC","05000US37123","montgomery-county-nc"
4,"Asian",2019,"2019",61813,22167,"Moore County, NC","05000US37125","moore-county-nc"
4,"Asian",2019,"2019",77500,22093,"Nash County, NC","05000US37127","nash-county-nc"
4,"Asian",2019,"2019",64402,19620,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
4,"Asian",2019,"2019",43936,7550.999999999999,"Onslow County, NC","05000US37133","onslow-county-nc"
4,"Asian",2019,"2019",73926,10041,"Orange County, NC","05000US37135","orange-county-nc"
4,"Asian",2019,"2019",51434,9082,"Pitt County, NC","05000US37147","pitt-county-nc"
4,"Asian",2019,"2019",43604,3959,"Randolph County, NC","05000US37151","randolph-county-nc"
4,"Asian",2019,"2019",55528,53717,"Richmond County, NC","05000US37153","richmond-county-nc"
4,"Asian",2019,"2019",54688,17327,"Robeson County, NC","05000US37155","robeson-county-nc"
4,"Asian",2019,"2019",62896,46585,"Rockingham County, NC","05000US37157","rockingham-county-nc"
4,"Asian",2019,"2019",35286,25820,"Rowan County, NC","05000US37159","rowan-county-nc"
4,"Asian",2019,"2019",28036,14270,"Sampson County, NC","05000US37163","sampson-county-nc"
4,"Asian",2019,"2019",44632,8702,"Scotland County, NC","05000US37165","scotland-county-nc"
4,"Asian",2019,"2019",83264,10116,"Stanly County, NC","05000US37167","stanly-county-nc"
4,"Asian",2019,"2019",52143,13023,"Surry County, NC","05000US37171","surry-county-nc"
4,"Asian",2019,"2019",90982,80350,"Swain County, NC","05000US37173","swain-county-nc"
4,"Asian",2019,"2019",136591,18215,"Union County, NC","05000US37179","union-county-nc"
4,"Asian",2019,"2019",82639,31210.999999999996,"Vance County, NC","05000US37181","vance-county-nc"
4,"Asian",2019,"2019",111750,4427,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2019,"2019",49973,29133,"Wayne County, NC","05000US37191","wayne-county-nc"
4,"Asian",2019,"2019",76793,18080,"Wilson County, NC","05000US37195","wilson-county-nc"
5,"Pacific Islander",2019,"2019",112727,74385,"Alamance County, NC","05000US37001","alamance-county-nc"
5,"Pacific Islander",2019,"2019",65188,36662,"Craven County, NC","05000US37049","craven-county-nc"
5,"Pacific Islander",2019,"2019",51935,9025,"Cumberland County, NC","05000US37051","cumberland-county-nc"
5,"Pacific Islander",2019,"2019",51250,678,"Durham County, NC","05000US37063","durham-county-nc"
5,"Pacific Islander",2019,"2019",63875,44956,"Forsyth County, NC","05000US37067","forsyth-county-nc"
5,"Pacific Islander",2019,"2019",46167,28803,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
5,"Pacific Islander",2019,"2019",39609,17169,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
5,"Pacific Islander",2019,"2019",31546,4856,"Onslow County, NC","05000US37133","onslow-county-nc"
5,"Pacific Islander",2019,"2019",26607,8382,"Wilkes County, NC","05000US37193","wilkes-county-nc"
6,"Other",2019,"2019",38777,3538,"Alamance County, NC","05000US37001","alamance-county-nc"
6,"Other",2019,"2019",44846,41742,"Alexander County, NC","05000US37003","alexander-county-nc"
6,"Other",2019,"2019",42031,5914,"Anson County, NC","05000US37007","anson-county-nc"
6,"Other",2019,"2019",30167,6954,"Ashe County, NC","05000US37009","ashe-county-nc"
6,"Other",2019,"2019",33864,6428,"Avery County, NC","05000US37011","avery-county-nc"
6,"Other",2019,"2019",40735,10776,"Beaufort County, NC","05000US37013","beaufort-county-nc"
6,"Other",2019,"2019",41904,23754,"Brunswick County, NC","05000US37019","brunswick-county-nc"
6,"Other",2019,"2019",36762,8271,"Buncombe County, NC","05000US37021","buncombe-county-nc"
6,"Other",2019,"2019",22225,4976,"Burke County, NC","05000US37023","burke-county-nc"
6,"Other",2019,"2019",47074,8105,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
6,"Other",2019,"2019",35320,8263,"Caldwell County, NC","05000US37027","caldwell-county-nc"
6,"Other",2019,"2019",51944,48368,"Carteret County, NC","05000US37031","carteret-county-nc"
6,"Other",2019,"2019",33500,6144,"Catawba County, NC","05000US37035","catawba-county-nc"
6,"Other",2019,"2019",42031,17623,"Chatham County, NC","05000US37037","chatham-county-nc"
6,"Other",2019,"2019",30402,25745,"Cherokee County, NC","05000US37039","cherokee-county-nc"
6,"Other",2019,"2019",49327,34790,"Cleveland County, NC","05000US37045","cleveland-county-nc"
6,"Other",2019,"2019",41905,24144,"Columbus County, NC","05000US37047","columbus-county-nc"
6,"Other",2019,"2019",42625,11216,"Craven County, NC","05000US37049","craven-county-nc"
6,"Other",2019,"2019",38986,6744,"Cumberland County, NC","05000US37051","cumberland-county-nc"
6,"Other",2019,"2019",90806,30676,"Currituck County, NC","05000US37053","currituck-county-nc"
6,"Other",2019,"2019",52269,41896,"Dare County, NC","05000US37055","dare-county-nc"
6,"Other",2019,"2019",42045,8041,"Davidson County, NC","05000US37057","davidson-county-nc"
6,"Other",2019,"2019",61456,1893.9999999999998,"Davie County, NC","05000US37059","davie-county-nc"
6,"Other",2019,"2019",31000,10381,"Duplin County, NC","05000US37061","duplin-county-nc"
6,"Other",2019,"2019",50254,3750,"Durham County, NC","05000US37063","durham-county-nc"
6,"Other",2019,"2019",25449,5611,"Edgecombe County, NC","05000US37065","edgecombe-county-nc"
6,"Other",2019,"2019",36987,5501,"Forsyth County, NC","05000US37067","forsyth-county-nc"
6,"Other",2019,"2019",51415,22292,"Franklin County, NC","05000US37069","franklin-county-nc"
6,"Other",2019,"2019",34352,7843,"Gaston County, NC","05000US37071","gaston-county-nc"
6,"Other",2019,"2019",38401,1248,"Granville County, NC","05000US37077","granville-county-nc"
6,"Other",2019,"2019",39503,4924,"Guilford County, NC","05000US37081","guilford-county-nc"
6,"Other",2019,"2019",41250,19332,"Halifax County, NC","05000US37083","halifax-county-nc"
6,"Other",2019,"2019",37957,5763,"Harnett County, NC","05000US37085","harnett-county-nc"
6,"Other",2019,"2019",21979,8755,"Haywood County, NC","05000US37087","haywood-county-nc"
6,"Other",2019,"2019",53295,44374,"Henderson County, NC","05000US37089","henderson-county-nc"
6,"Other",2019,"2019",46220,1109,"Hertford County, NC","05000US37091","hertford-county-nc"
6,"Other",2019,"2019",30472,3048,"Hoke County, NC","05000US37093","hoke-county-nc"
6,"Other",2019,"2019",52096,20379,"Iredell County, NC","05000US37097","iredell-county-nc"
6,"Other",2019,"2019",26667,20627,"Jackson County, NC","05000US37099","jackson-county-nc"
6,"Other",2019,"2019",40871,3872,"Johnston County, NC","05000US37101","johnston-county-nc"
6,"Other",2019,"2019",39625,9492,"Lee County, NC","05000US37105","lee-county-nc"
6,"Other",2019,"2019",30000,14194.999999999998,"Lenoir County, NC","05000US37107","lenoir-county-nc"
6,"Other",2019,"2019",41813,24321,"Lincoln County, NC","05000US37109","lincoln-county-nc"
6,"Other",2019,"2019",75845,32207.999999999996,"McDowell County, NC","05000US37111","mcdowell-county-nc"
6,"Other",2019,"2019",31732,2313,"Macon County, NC","05000US37113","macon-county-nc"
6,"Other",2019,"2019",41738,2009,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
6,"Other",2019,"2019",54554,45923,"Moore County, NC","05000US37125","moore-county-nc"
6,"Other",2019,"2019",43906,13164,"Nash County, NC","05000US37127","nash-county-nc"
6,"Other",2019,"2019",31789,8432,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
6,"Other",2019,"2019",58295,29548,"Northampton County, NC","05000US37131","northampton-county-nc"
6,"Other",2019,"2019",38318,15981,"Onslow County, NC","05000US37133","onslow-county-nc"
6,"Other",2019,"2019",42528,11641,"Orange County, NC","05000US37135","orange-county-nc"
6,"Other",2019,"2019",40208,32055,"Pasquotank County, NC","05000US37139","pasquotank-county-nc"
6,"Other",2019,"2019",39482,10692,"Pender County, NC","05000US37141","pender-county-nc"
6,"Other",2019,"2019",20669,2865,"Person County, NC","05000US37145","person-county-nc"
6,"Other",2019,"2019",35562,5419,"Pitt County, NC","05000US37147","pitt-county-nc"
6,"Other",2019,"2019",39922,5144,"Randolph County, NC","05000US37151","randolph-county-nc"
6,"Other",2019,"2019",42450,33020,"Richmond County, NC","05000US37153","richmond-county-nc"
6,"Other",2019,"2019",31558,1962,"Robeson County, NC","05000US37155","robeson-county-nc"
6,"Other",2019,"2019",30350,16618,"Rockingham County, NC","05000US37157","rockingham-county-nc"
6,"Other",2019,"2019",37147,9028,"Rowan County, NC","05000US37159","rowan-county-nc"
6,"Other",2019,"2019",75133,67385,"Rutherford County, NC","05000US37161","rutherford-county-nc"
6,"Other",2019,"2019",41399,7595.999999999999,"Sampson County, NC","05000US37163","sampson-county-nc"
6,"Other",2019,"2019",46741,36513,"Scotland County, NC","05000US37165","scotland-county-nc"
6,"Other",2019,"2019",33950,13159,"Surry County, NC","05000US37171","surry-county-nc"
6,"Other",2019,"2019",50313,6959.999999999999,"Tyrrell County, NC","05000US37177","tyrrell-county-nc"
6,"Other",2019,"2019",59453,15435.999999999998,"Union County, NC","05000US37179","union-county-nc"
6,"Other",2019,"2019",34266,9427,"Vance County, NC","05000US37181","vance-county-nc"
6,"Other",2019,"2019",46661,2619,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2019,"2019",31341,5378,"Watauga County, NC","05000US37189","watauga-county-nc"
6,"Other",2019,"2019",28550,12304,"Wayne County, NC","05000US37191","wayne-county-nc"
6,"Other",2019,"2019",48393,17130,"Wilkes County, NC","05000US37193","wilkes-county-nc"
6,"Other",2019,"2019",23184,6124,"Wilson County, NC","05000US37195","wilson-county-nc"
6,"Other",2019,"2019",36563,18284,"Yadkin County, NC","05000US37197","yadkin-county-nc"
7,"Two Or More",2019,"2019",39454,3878,"Alamance County, NC","05000US37001","alamance-county-nc"
7,"Two Or More",2019,"2019",9948,2422,"Anson County, NC","05000US37007","anson-county-nc"
7,"Two Or More",2019,"2019",57045,40719,"Ashe County, NC","05000US37009","ashe-county-nc"
7,"Two Or More",2019,"2019",41823,34431,"Beaufort County, NC","05000US37013","beaufort-county-nc"
7,"Two Or More",2019,"2019",68750,39014,"Bertie County, NC","05000US37015","bertie-county-nc"
7,"Two Or More",2019,"2019",25833,14360,"Bladen County, NC","05000US37017","bladen-county-nc"
7,"Two Or More",2019,"2019",60612,9725,"Brunswick County, NC","05000US37019","brunswick-county-nc"
7,"Two Or More",2019,"2019",37255,10767,"Buncombe County, NC","05000US37021","buncombe-county-nc"
